Locality,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Sao Tome and Principe,,0.00054,0.00054,0.00055,0.00053,0.00055,0.00057,0.00056,0.00057,0.00057,0.00057,0.00105,0.0011,0.00114,0.00109,0.00119,0.00119,0.00118,0.00119,0.00118,0.0012,0.00138,0.00132,0.00139,0.0014,0.00138,0.00141,0.00158,0.00155,0.00168,0.00178,0.00192,0.00197,0.00196
Senegal,,0.03698,0.03586,0.03666,0.03503,0.04167,0.04088,0.04037,0.04066,0.03474,0.03616,0.03623,0.03353,0.04079,0.03462,0.05136,0.05531,0.05551,0.05104,0.05428,0.05974,0.06366,0.06364,0.06656,0.06846,0.07829,0.08374,0.0858,0.0892,0.09061,0.0864,0.09155,0.09292,0.09846
Seychelles,,0.00316,0.00253,0.00234,0.00405,0.00426,0.00437,0.00438,0.00467,0.00647,0.00686,0.0063,0.00678,0.00697,0.0071,0.00725,0.00729,0.00727,0.00782,0.00782,0.00782,0.0081,0.00835,0.01215,0.01185,0.01228,0.01209,0.01633,0.01349,0.01468,0.01593,0.01445,0.01445,0.01465
Sierra Leone,,0.01057,0.01063,0.01141,0.01076,0.01071,0.01167,0.01259,0.01352,0.01472,0.01469,0.01482,0.01553,0.01135,0.00935,0.01052,0.01216,0.01213,0.01243,0.01247,0.01247,0.01335,0.01366,0.01389,0.01421,0.01682,0.00703,0.0096,0.00841,0.00877,0.00939,0.01031,0.01009,0.01001
Somalia,,0.01656,0.01929,0.01893,0.0185,0.0192,0.01888,0.02008,0.0149,0.01508,0.01535,0.01402,0.00835,0.00776,0.00767,0.00803,0.00803,0.00803,0.00803,0.00803,0.00803,0.00998,0.00998,0.00998,0.01009,0.00996,0.01349,0.01358,0.01164,0.01164,0.01125,0.01157,0.01157,0.01166
South Africa,,2.72828,2.95592,3.15803,3.18719,3.4528,3.51604,3.61766,3.66845,3.78098,3.55047,3.52342,3.67624,3.76193,3.67461,4.08411,4.10982,4.16526,4.55692,4.34929,4.46324,4.58373,4.64708,4.53578,4.87596,5.21505,5.12091,5.28755,5.43877,5.87059,5.64613,5.6713,5.65472,5.67814
Sudan and South Sudan,,0.05224,0.05595,0.06067,0.05867,0.05436,0.06154,0.06886,0.06705,0.07187,0.06886,0.06892,0.09321,0.08713,0.07537,0.07559,0.07125,0.07188,0.07335,0.07365,0.07956,0.10796,0.13557,0.13991,0.15376,0.16489,0.17686,0.19666,0.22365,0.24067,0.24376,0.2987,0.29239,0.27508
Swaziland,,0.01009,0.00962,0.00926,0.00736,0.00863,0.01076,0.01038,0.01143,0.01206,0.01258,0.01225,0.01219,0.0122,0.01112,0.01575,0.01567,0.01456,0.01667,0.01667,0.01677,0.01637,0.0165,0.0166,0.01527,0.01457,0.01435,0.01595,0.01827,0.01896,0.01797,0.01824,0.01737,0.01552
Tanzania,,0.03903,0.04366,0.04296,0.03983,0.04243,0.04312,0.04934,0.04561,0.04835,0.04975,0.0545,0.04977,0.05194,0.05324,0.04931,0.04887,0.05138,0.04795,0.05498,0.0582,0.0582,0.06861,0.07525,0.07596,0.08167,0.08927,0.09198,0.10819,0.1159,0.1221,0.12175,0.12145,0.14971
Togo,,0.00961,0.00903,0.00899,0.00932,0.01099,0.01074,0.00911,0.00872,0.00909,0.01039,0.01032,0.01682,0.01229,0.01038,0.01126,0.01229,0.01183,0.01119,0.01226,0.01739,0.02191,0.01588,0.02058,0.03205,0.03397,0.03354,0.03483,0.03759,0.0219,0.02212,0.03602,0.02445,0.02718
Tunisia,,0.12811,0.14107,0.13426,0.1532,0.16706,0.17057,0.18062,0.16845,0.17914,0.20375,0.20195,0.19775,0.19048,0.19937,0.2375,0.21225,0.23096,0.26778,0.28711,0.28948,0.30098,0.33625,0.33847,0.33076,0.33365,0.35827,0.33345,0.29423,0.30697,0.30028,0.30913,0.32629,0.33451
Uganda,,0.01594,0.01135,0.01296,0.01232,0.01351,0.01423,0.01522,0.01369,0.01772,0.01779,0.01941,0.0209,0.02324,0.02214,0.02433,0.02472,0.02541,0.02708,0.02918,0.02925,0.03282,0.03501,0.0365,0.03904,0.04058,0.04166,0.03901,0.04344,0.06758,0.05992,0.0625,0.0611,0.05931
Western Sahara,,0.00236,0.00235,0.00264,0.00256,0.00265,0.0027,0.00271,0.00279,0.00283,0.00283,0.00296,0.00296,0.003,0.00281,0.00292,0.00313,0.00313,0.00313,0.00313,0.00313,0.0036,0.00366,0.00366,0.00366,0.00364,0.00412,0.00365,0.00383,0.00361,0.00365,0.00365,0.00349,0.00408
Zambia,,0.13273,0.13411,0.13764,0.13438,0.13155,0.13022,0.12981,0.12025,0.12248,0.10338,0.1115,0.1076,0.11238,0.10341,0.1003,0.10138,0.09752,0.10684,0.10194,0.09909,0.09924,0.10487,0.10799,0.1116,0.11464,0.12143,0.12701,0.12644,0.12005,0.12534,0.13456,0.1429,0.1507
Zimbabwe,,0.14507,0.14521,0.14036,0.14489,0.14448,0.15382,0.17184,0.19706,0.19157,0.20778,0.23016,0.24399,0.23845,0.20874,0.20036,0.19899,0.20397,0.20009,0.20005,0.22761,0.21215,0.19942,0.19982,0.19721,0.17603,0.18421,0.18233,0.17569,0.15137,0.15166,0.16073,0.16329,0.17349
Asia & Oceania,,48.91851,49.7566,50.44723,52.15785,56.61564,59.10369,61.48593,64.51439,69.17074,71.63837,74.35584,77.67107,80.34996,81.49519,89.89788,94.92395,98.60436,100.472,100.77256,104.65694,109.54975,112.31576,115.84701,124.19418,135.76128,145.09018,154.14563,161.82896,166.26051,174.99676,189.16171,199.2989,202.11891
Afghanistan,,0.02698,0.03036,0.03234,0.0387,0.03913,0.03872,0.03976,0.06343,0.11162,0.1103,0.04998,0.04745,0.03147,0.03018,0.03021,0.02526,0.02503,0.02375,0.02294,0.02292,0.02179,0.01768,0.01823,0.01622,0.01611,0.02117,0.02661,0.03543,0.0602,0.09776,0.12194,0.12271,0.13361
American Samoa,,0.00593,0.00692,0.00962,0.00603,0.00695,0.00652,0.00673,0.00686,0.00676,0.00776,0.00807,0.00807,0.00827,0.00797,0.00803,0.0079,0.00801,0.00803,0.00803,0.00803,0.00784,0.00786,0.00799,0.00799,0.00795,0.00846,0.00861,0.00861,0.00863,0.00861,0.00861,0.00491,0.00497
Australia,,2.74282,2.82451,2.89413,2.95852,3.23291,3.26402,3.24834,3.43414,3.41915,3.61846,3.71364,3.70926,3.8123,3.91522,3.92119,4.03627,4.21412,4.54984,4.58179,4.80368,4.83336,5.00347,5.15844,5.30207,5.52519,5.82339,5.8979,5.93112,5.98895,6.02454,5.9444,6.15026,5.99112
Bangladesh,,0.12797,0.13932,0.15025,0.14007,0.16701,0.17329,0.18801,0.20723,0.22947,0.25175,0.25342,0.25726,0.28648,0.29877,0.33952,0.38176,0.3866,0.40315,0.41911,0.46537,0.50385,0.55256,0.58465,0.63618,0.67753,0.72089,0.78555,0.82936,0.89586,0.97245,0.95076,1.01756,1.09372
Bhutan,,0.00015,0.00045,0.00058,0.00053,0.00048,0.00062,0.00278,0.00965,0.01213,0.01228,0.01303,0.01324,0.01349,0.01323,0.01482,0.01579,0.01751,0.01757,0.01704,0.0172,0.01725,0.01865,0.02075,0.02246,0.02038,0.02296,0.03515,0.04958,0.05329,0.05402,0.05766,0.05475,0.05187
Brunei,,0.08202,0.08518,0.09301,0.07288,0.06434,0.07673,0.05094,0.08183,0.07133,0.08277,0.07511,0.03869,0.05497,0.04865,0.05032,0.06192,0.05773,0.06159,0.05578,0.06268,0.0649,0.07311,0.08476,0.09008,0.10042,0.11918,0.18041,0.18666,0.19394,0.12849,0.14731,0.15206,0.15171
Burma (Myanmar),,0.0695,0.07165,0.07937,0.09098,0.09891,0.10365,0.08891,0.08835,0.08415,0.08858,0.08565,0.08442,0.08816,0.09019,0.1107,0.11753,0.11905,0.12728,0.13868,0.14191,0.1675,0.16576,0.18845,0.21184,0.21773,0.28673,0.26736,0.28979,0.26068,0.24095,0.24075,0.26894,0.28137
Cambodia,,0.00455,0.0048,0.00534,0.00562,0.00614,0.00626,0.00653,0.00663,0.00691,0.00694,0.00702,0.00722,0.00744,0.00744,0.00763,0.02116,0.02339,0.02741,0.03201,0.03263,0.03411,0.0398,0.04281,0.04672,0.05206,0.05528,0.06078,0.06562,0.0744,0.06622,0.06118,0.075,0.10185
China,,17.28744,17.19183,17.93301,19.01033,20.45527,22.00742,23.23694,24.76218,26.44589,26.95981,26.98918,28.15866,29.2631,29.37864,33.2778,34.5918,36.69613,35.9656,36.47588,37.02854,39.76478,41.20136,43.47898,49.97824,57.91285,64.42196,70.38981,74.85327,78.93928,85.98877,94.91761,103.6511,105.88235
Cook Islands,,0.00042,0.00084,0.00082,0.00083,0.00083,0.00083,0.00076,0.00076,0.00076,0.00067,0.00067,0.00056,0.00067,0.00067,0.00067,0.00067,0.00067,0.00067,0.00067,0.00067,0.0008,0.0008,0.0008,0.0008,0.00089,0.00098,0.00103,0.00096,0.00103,0.00101,0.00101,0.00103,0.00207
Fiji,,0.01529,0.01577,0.01546,0.0132,0.01452,0.01464,0.01766,0.01474,0.01498,0.01718,0.01895,0.01619,0.0166,0.01577,0.0182,0.01939,0.01996,0.01987,0.0193,0.02123,0.02432,0.02626,0.03022,0.03651,0.03956,0.03893,0.04065,0.0405,0.03575,0.02431,0.02342,0.02327,0.02613
French Polynesia,,0.00312,0.00461,0.00624,0.00842,0.01271,0.01117,0.01396,0.01424,0.01435,0.01439,0.01375,0.01363,0.01333,0.01245,0.01081,0.01142,0.01148,0.01149,0.01167,0.01102,0.01072,0.01065,0.01126,0.01359,0.01366,0.01478,0.01609,0.0161,0.01743,0.01682,0.01788,0.01659,0.01599
Guam,,0.05329,0.0745,0.05799,0.05546,0.01909,0.0094,0.01564,0.01085,0.01126,0.01071,0.02594,0.02942,0.0351,0.04637,0.06643,0.05038,0.04479,0.05113,0.0422,0.047,0.03928,0.04231,0.02882,0.0331,0.0263,0.05292,0.05581,0.04032,0.02539,0.04033,0.03595,0.03177,0.03404
Hawaiian Trade Zone,,0.09468,0.10902,0.10042,0.09487,0.11496,0.1103,0.06534,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Hong Kong,,0.2724,0.28356,0.31099,0.34283,0.35351,0.37015,0.39209,0.44013,0.49405,0.51427,0.50653,0.49495,0.55623,0.56629,0.59318,0.62864,0.68003,0.69036,0.72987,0.86455,0.80565,0.85755,0.92558,0.95826,1.06668,1.11229,1.09962,1.1829,1.11374,1.28037,1.36604,1.28703,1.2132
India,,4.04087,4.62703,4.73881,4.99261,5.65399,5.91415,6.35848,6.44899,7.04691,7.46151,7.87916,8.37387,8.85586,8.7488,10.02929,11.54439,10.89719,11.48554,12.02731,12.87086,13.33337,13.83758,13.70921,14.16086,15.379,16.48388,17.66305,19.06203,19.69181,21.56835,22.85007,23.48259,23.91632
Indonesia,,1.16582,1.27211,1.30572,1.38502,1.46096,1.53516,1.65327,1.72279,1.84744,2.09257,2.3091,2.53466,2.63828,2.77514,3.10456,3.24227,3.53148,3.62664,3.50553,3.86352,3.88822,3.90767,4.11945,4.15238,4.41745,4.5597,4.97436,5.41859,5.47132,5.87049,6.27101,6.31874,6.42435
Japan,,15.19765,15.12096,14.57132,14.29306,15.64557,15.69054,15.70954,16.1997,17.21189,17.74972,18.76828,19.31878,19.35087,19.53318,20.33493,20.94138,21.30854,21.84352,21.44917,21.94283,22.40816,22.19875,22.11406,22.11447,22.76243,22.57348,22.89426,22.69544,21.8131,20.60163,21.7935,20.91451,20.30638
Kiribati,,0.00034,0.0004,0.0004,0.0004,0.00029,0.00029,0.00026,0.00031,0.00031,0.00031,0.00031,0.00037,0.00031,0.00031,0.00031,0.00031,0.00031,0.00031,0.00031,0.00031,0.00035,0.00035,0.00045,0.00045,0.00045,0.00054,0.00054,0.00057,0.00055,0.00087,0.00087,0.00082,0.00082
"Korea, North",,1.32754,1.37409,1.43933,1.50349,1.54723,1.62406,1.61938,1.56274,1.9215,1.57464,1.53212,1.49528,1.31677,1.21589,1.14549,1.06627,0.91771,0.83831,0.75979,0.82061,0.85683,0.87738,0.84657,0.87327,0.89454,0.92838,0.93244,0.80046,0.88174,0.8308,0.8203,0.82605,0.832
"Korea, South",,1.75836,1.82226,1.83276,2.01014,2.13481,2.30592,2.5749,2.81632,3.12305,3.39632,3.84019,4.34665,4.82532,5.39448,5.83964,6.36046,6.75771,7.34034,6.90032,7.47238,7.83745,8.13082,8.4034,8.70544,8.9219,9.20961,9.33986,9.71557,9.8955,9.97932,10.8242,11.30974,11.51972
Laos,,0.01311,0.01129,0.01159,0.01078,0.00965,0.00939,0.00969,0.0077,0.00724,0.00908,0.01017,0.01069,0.01087,0.01009,0.01107,0.0137,0.01608,0.01722,0.02297,0.02821,0.03448,0.03469,0.0359,0.03333,0.03679,0.03848,0.04005,0.04305,0.04731,0.04636,0.07416,0.09734,0.09721
Macau,,0.00698,0.00655,0.00699,0.00985,0.01087,0.00893,0.01241,0.01384,0.01374,0.01474,0.01513,0.0152,0.0157,0.01616,0.01852,0.01879,0.0209,0.0214,0.02302,0.02444,0.02211,0.02369,0.02586,0.02686,0.03248,0.02859,0.03522,0.03601,0.0334,0.03314,0.02915,0.03245,0.03566
Malaysia,,0.41839,0.43884,0.45554,0.51398,0.61396,0.69926,0.74984,0.75377,0.79964,0.86664,0.98386,1.0869,1.1374,1.16581,1.42724,1.46961,1.64099,1.67019,1.68847,1.74901,1.98741,2.10733,2.2135,2.22577,2.2519,2.29055,2.36687,2.59155,2.75663,2.83873,3.03985,3.12464,3.11055
Maldives,,0.00021,0.00021,0.00021,0.00021,0.00083,0.0009,0.00114,0.00114,0.00123,0.00123,0.00136,0.00136,0.00141,0.00171,0.00342,0.00483,0.0049,0.00433,0.00468,0.00468,0.00663,0.00713,0.01307,0.0147,0.01027,0.00823,0.01136,0.01279,0.01323,0.01459,0.01459,0.01435,0.01499
Mongolia,,0.08316,0.07573,0.09037,0.09304,0.0942,0.10401,0.11106,0.11697,0.1212,0.11563,0.10901,0.12917,0.11171,0.10046,0.0948,0.10003,0.07572,0.06211,0.06221,0.06154,0.06313,0.06517,0.06955,0.06646,0.07102,0.07176,0.08214,0.08513,0.09184,0.09006,0.09705,0.09954,0.16225
Nauru,,0.0019,0.00192,0.00192,0.00192,0.00198,0.00197,0.00197,0.00197,0.00196,0.00197,0.00205,0.00205,0.00209,0.00209,0.0021,0.00214,0.00213,0.00214,0.00214,0.00214,0.00213,0.00214,0.00223,0.00223,0.00226,0.00231,0.00226,0.0023,0.00221,0.00237,0.00237,0.00205,0.00205
Nepal,,0.00827,0.0076,0.00974,0.01093,0.01271,0.01102,0.01392,0.0165,0.01656,0.01667,0.01795,0.02188,0.02353,0.02274,0.02706,0.03035,0.03421,0.03694,0.04958,0.05684,0.05805,0.06212,0.0586,0.06128,0.06309,0.06936,0.06769,0.06982,0.07271,0.07898,0.08437,0.08921,0.0871
New Caledonia,,0.02755,0.02651,0.02087,0.01782,0.02156,0.02264,0.02233,0.02183,0.02386,0.02615,0.02489,0.02548,0.02623,0.02572,0.02599,0.02644,0.02728,0.02536,0.026,0.02653,0.02974,0.0292,0.03227,0.0332,0.03547,0.03513,0.04069,0.0412,0.04091,0.04242,0.04226,0.04262,0.04121
New Zealand,,0.49761,0.49292,0.50297,0.52849,0.56337,0.57527,0.62357,0.62886,0.6744,0.67438,0.70599,0.71003,0.70209,0.72462,0.771,0.77638,0.7685,0.78521,0.77319,0.81135,0.83112,0.84228,0.85303,0.83853,0.87049,0.84613,0.84232,0.84689,0.85479,0.83955,0.86432,0.86821,0.85282
Niue,,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00004,0.00006,0.00007,0.00007,0.00005,0.00005,0.00005,0.00004,0.00004
Pakistan,,0.63141,0.68508,0.78194,0.79211,0.81937,0.87242,0.93272,1.00649,1.07839,1.13443,1.17658,1.24869,1.30998,1.35773,1.5331,1.58131,1.66887,1.69189,1.71871,1.80415,1.84612,1.79929,1.81339,1.9091,1.96656,2.13958,2.38475,2.48216,2.46919,2.50597,2.60944,2.53742,2.64396
Papua New Guinea,,0.02903,0.02892,0.02886,0.02972,0.0335,0.03514,0.03586,0.03907,0.0368,0.03777,0.03829,0.03802,0.03996,0.04005,0.03886,0.04525,0.04704,0.04448,0.04474,0.04526,0.04557,0.04578,0.06074,0.06921,0.06852,0.06962,0.07245,0.07309,0.05896,0.05778,0.05858,0.05563,0.05527
Philippines,,0.55327,0.53651,0.54076,0.52365,0.5028,0.48589,0.49218,0.55121,0.59046,0.65935,0.67806,0.67665,0.71794,0.7397,0.8428,0.90459,0.96042,1.01646,1.04219,1.1119,1.13956,1.12599,1.14734,1.18373,1.21384,1.16504,1.11222,1.15505,1.18078,1.16322,1.21572,1.26003,1.30749
Samoa,,0.00145,0.00154,0.00171,0.00171,0.00222,0.00181,0.00184,0.00182,0.00182,0.00193,0.00202,0.00202,0.00211,0.00211,0.00202,0.00217,0.0022,0.00224,0.00229,0.00234,0.00234,0.00248,0.0027,0.00262,0.00265,0.00279,0.00275,0.0028,0.00281,0.00286,0.00286,0.00287,0.00269
Singapore,,0.44171,0.46278,0.49037,0.48736,0.51378,0.49804,0.57213,0.63386,0.67652,0.7329,0.80437,0.86026,0.9753,0.96752,1.17355,1.19033,1.35675,1.45578,1.50448,1.49029,1.52664,1.62081,1.60212,1.69219,1.90294,2.16124,2.37223,2.55589,2.56388,2.58114,2.87283,3.03583,3.10555
Solomon Islands,,0.00147,0.00208,0.00189,0.00209,0.0021,0.00183,0.00184,0.00212,0.00233,0.00242,0.00247,0.00247,0.00242,0.00223,0.00234,0.00242,0.00242,0.00242,0.00242,0.00242,0.0025,0.00251,0.0026,0.0026,0.00267,0.00294,0.00273,0.00305,0.00294,0.003,0.00305,0.00306,0.00307
Sri Lanka,,0.0883,0.08934,0.09251,0.09056,0.10712,0.09586,0.09848,0.10326,0.09914,0.09549,0.10563,0.10529,0.10714,0.11889,0.13631,0.14655,0.14603,0.16136,0.16774,0.17986,0.18938,0.18644,0.18871,0.20023,0.19923,0.21958,0.21645,0.22548,0.21843,0.21042,0.24369,0.26958,0.26635
Taiwan,,1.11685,1.07033,1.0703,1.22045,1.41214,1.45643,1.55603,1.66344,1.79761,1.91653,2.02747,2.09235,2.18915,2.12023,2.57914,2.83434,3.03307,3.1756,3.3658,3.5464,3.80833,3.85665,4.09014,4.25975,4.39931,4.4396,4.57049,4.84025,4.66782,4.57787,4.91202,4.86347,4.83826
Thailand,,0.50786,0.54449,0.53202,0.56767,0.6305,0.70186,0.7224,0.79284,0.90767,1.07364,1.25451,1.37084,1.46711,1.5766,1.86981,2.11672,2.44968,2.59492,2.43736,2.50252,2.57173,2.69236,2.93221,3.20688,3.44172,3.76119,3.89948,4.0372,4.09579,4.25366,4.48444,4.93738,5.15139
Timor-Leste (East Timor),,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0023,0.0025,0.00249,0.00254,0.00462,0.00278,0.00262,0.00262,0.00267,0.00406
Tonga,,0.00043,0.00064,0.00059,0.00064,0.00064,0.00066,0.00066,0.00097,0.00115,0.00125,0.00125,0.00142,0.00141,0.00141,0.00165,0.00165,0.00183,0.00188,0.00183,0.00183,0.00187,0.00178,0.00159,0.00159,0.00171,0.00208,0.00246,0.00252,0.00255,0.00252,0.00252,0.00246,0.00255
U.S. Pacific Islands,,0.00219,0.00218,0.00218,0.00218,0.00206,0.00202,0.00217,0.00217,0.00286,0.00425,0.00438,0.00438,0.00441,0.00423,0.00434,0.00447,0.00454,0.00446,0.00446,0.00441,0.0044,0.00442,0.00434,0.00434,0.00431,0.00432,0.00442,0.0045,0.00525,0.00441,0.00513,0.00428,0.00414
Vanuatu,,0.00172,0.0015,0.00151,0.00147,0.00154,0.00167,0.00167,0.0016,0.00189,0.00168,0.00177,0.00139,0.00092,0.00087,0.00092,0.00092,0.00092,0.00092,0.00092,0.00092,0.00118,0.00118,0.00127,0.00127,0.00131,0.0014,0.00136,0.00158,0.00143,0.00175,0.00177,0.00205,0.00227
Vietnam,,0.18991,0.19092,0.20595,0.20868,0.21032,0.23444,0.21335,0.24262,0.22209,0.26097,0.28064,0.298,0.30801,0.37829,0.40983,0.50753,0.60398,0.58366,0.61132,0.68331,0.73607,0.81314,0.90187,0.97599,1.10814,1.25332,1.32339,1.46919,1.63296,1.82785,2.02523,2.2238,2.32648
Wake Island,,0.01857,0.01852,0.01852,0.01852,0.01874,0.01838,0.01843,0.01843,0.01824,0.01829,0.01784,0.01784,0.01806,0.01625,0.01823,0.01841,0.01845,0.01861,0.01861,0.01861,0.0187,0.01875,0.01907,0.01907,0.01896,0.01888,0.01937,0.01986,0.01925,0.01932,0.01916,0.01845,0.01791
World,,283.14735,280.92131,280.53255,284.33786,299.67062,308.08716,315.77295,325.6042,338.0998,343.86713,346.98299,348.09592,347.79923,342.62416,356.04755,364.51101,373.77219,376.71766,378.86618,387.07497,398.27595,400.58641,408.04016,421.45583,441.32214,455.14952,467.56282,478.73265,485.71807,480.00481,508.11989,520.27214,524.07583
