Locality,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Australia,,3.24549,3.71959,3.73669,4.13781,4.54319,4.99634,5.20336,5.71826,5.275,5.57147,6.15646,6.43652,6.62589,6.65152,6.91856,7.42946,7.58233,8.31145,8.6614,8.84458,9.65711,10.24805,10.45625,10.24049,10.38904,10.96941,11.09713,11.69664,11.7773,12.20434,12.90616,12.35321,12.92492
Bangladesh,,0.05354,0.06163,0.06809,0.07198,0.09963,0.10319,0.11246,0.13037,0.14972,0.16539,0.16351,0.17329,0.20443,0.22201,0.24416,0.26365,0.27221,0.27474,0.2957,0.32458,0.35052,0.37372,0.40765,0.45653,0.49524,0.5347,0.59717,0.63017,0.69992,0.76245,0.77281,0.78365,0.85009
Bhutan,,0.00006,0.00007,0.00009,0.00009,0.00009,0.00009,0.00315,0.0122,0.01582,0.01599,0.01607,0.01629,0.01767,0.01747,0.01841,0.01957,0.02087,0.01997,0.01946,0.0195,0.01956,0.02202,0.02443,0.02703,0.02409,0.02838,0.04689,0.06688,0.07107,0.06886,0.07303,0.07002,0.06644
Brunei,,0.94578,0.8059,0.76411,0.78974,0.73602,0.71032,0.73572,0.68908,0.68177,0.67202,0.7236,0.68119,0.70466,0.71122,0.72212,0.75137,0.72705,0.7413,0.70295,0.7752,0.81625,0.83679,0.79287,0.82807,0.85055,0.88785,0.98432,0.87584,0.83483,0.74148,0.77564,0.82813,0.79203
Burma (Myanmar),,0.08633,0.08161,0.09327,0.09711,0.10659,0.10714,0.10508,0.09135,0.07892,0.08776,0.08339,0.08559,0.08568,0.08998,0.10111,0.10022,0.09542,0.09425,0.10055,0.08939,0.16654,0.27682,0.38026,0.43412,0.45855,0.57129,0.56937,0.60379,0.56444,0.53502,0.5597,0.57684,0.58487
Cambodia,,0.00051,0.00055,0.00057,0.00042,0.00031,0.00037,0.00042,0.00047,0.00052,0.00056,0.00064,0.00067,0.00069,0.00071,0.00073,0.00075,0.0008,0.00058,0.00051,0.00045,0.00048,0.00032,0.00031,0.0005,0.00042,0.00059,0.00064,0.00064,0.00061,0.00057,0.00048,0.00063,0.00509
China,,18.12198,17.94488,18.92092,20.2361,22.12683,24.30279,25.04085,25.94136,27.14594,28.77554,29.3736,29.62193,30.32493,31.32178,33.28455,34.87996,36.77763,36.08875,35.78099,35.51073,37.71305,40.3139,42.39548,48.25747,54.37164,60.41285,64.29176,68.89075,72.99299,77.27847,84.22888,90.56669,101.78119
Cook Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,,0,0,0,0.00052,0.00298,0.00304,0.00365,0.00381,0.00358,0.00362,0.00417,0.00418,0.0042,0.00419,0.00439,0.00459,0.00461,0.0046,0.00447,0.00481,0.00443,0.00499,0.00478,0.00369,0.00388,0.00359,0.00358,0.00532,0.00527,0.00488,0.00443,0.00482,0.00538
French Polynesia,,0,0,0,0.00017,0.00025,0.00033,0.00037,0.00036,0.0006,0.00067,0.00072,0.00077,0.00093,0.00097,0.00099,0.00129,0.00138,0.00136,0.00154,0.00089,0.00118,0.00108,0.00133,0.00156,0.00178,0.00177,0.00196,0.00217,0.00206,0.00203,0.00266,0.00223,0.00164
Guam,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawaiian Trade Zone,,0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Hong Kong,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00076
India,,3.10139,3.72959,3.97552,4.33795,4.95498,5.26619,5.67757,5.64275,6.16515,6.46779,6.82097,7.16245,7.33294,7.4851,8.00116,9.48442,8.74731,9.16678,9.36894,9.58659,9.83335,10.29344,9.99286,10.55702,11.14448,11.79978,12.45451,13.09857,13.65604,14.6886,15.52774,16.01379,15.87429
Indonesia,,4.22713,4.3349,3.71025,3.84971,4.29466,4.19652,4.39746,4.39443,4.56944,4.98064,5.30246,5.8978,6.08234,6.31535,6.65181,6.94953,7.43122,7.38603,7.5064,7.96615,7.68644,7.56632,7.76478,8.07862,8.46656,9.05921,10.77281,11.31123,11.43057,12.57762,13.77885,14.39906,16.28221
Japan,,2.35261,2.3552,2.48792,2.63441,2.75303,3.0949,3.1025,3.34973,3.34297,3.34943,3.52272,3.70024,3.62057,3.98664,3.8644,4.25485,4.34384,4.58077,4.67396,4.46962,4.51303,4.47499,4.17369,3.73956,4.15535,4.14959,4.35653,4.00055,3.74981,3.95496,4.20366,2.9628,1.56842
Kiribati,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Korea, North",,1.21016,1.25139,1.31266,1.32527,1.35957,1.42365,1.41666,1.39641,1.72229,1.37727,1.31551,1.27369,1.10018,1.01042,0.96089,0.90919,0.81704,0.75206,0.68433,0.76066,0.80628,0.83046,0.80191,0.8336,0.87686,0.95389,0.9589,0.85468,0.90694,0.87285,0.89509,1.07315,1.07574
"Korea, South",,0.38113,0.40548,0.4109,0.46793,0.5198,0.60003,0.74339,0.86058,0.84809,0.87078,0.86259,0.84462,0.78723,0.76896,0.71593,0.77189,0.81909,0.84291,0.97558,1.10282,1.15655,1.18055,1.22683,1.34078,1.34385,1.47809,1.51378,1.47182,1.54402,1.5231,1.5404,1.61248,1.55806
Laos,,0.00956,0.01139,0.0119,0.01073,0.00982,0.00898,0.0086,0.00556,0.00505,0.00692,0.00852,0.00917,0.0089,0.00896,0.00882,0.0114,0.01371,0.01446,0.02209,0.03069,0.04018,0.04011,0.04082,0.03586,0.04019,0.04175,0.04323,0.04776,0.0491,0.0471,0.08864,0.12526,0.12213
Macau,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaysia,,0.66094,0.63012,0.70799,0.93106,1.30802,1.42628,1.65591,1.67885,1.80991,1.92322,2.03265,2.19211,2.26333,2.33823,2.41047,2.59193,2.83647,3.00953,3.14305,3.15873,3.31433,3.34123,3.43291,3.65954,3.70852,3.76035,3.69784,3.81172,3.9061,3.83685,3.87041,3.76841,3.81508
Maldives,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,,0.05377,0.04801,0.06005,0.06073,0.06117,0.0727,0.07848,0.08746,0.09654,0.09077,0.08052,0.09697,0.08113,0.07063,0.06381,0.07003,0.04594,0.0421,0.04351,0.04302,0.04481,0.04453,0.04838,0.04669,0.04794,0.10028,0.1177,0.14231,0.16676,0.25673,0.51382,0.69058,0.71047
Nauru,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,,0.0019,0.00225,0.00223,0.00338,0.00357,0.00353,0.00456,0.00566,0.00575,0.00559,0.00912,0.00945,0.00861,0.00897,0.00968,0.01198,0.01229,0.01113,0.0117,0.01474,0.01691,0.01917,0.02164,0.02295,0.02404,0.02522,0.02736,0.02758,0.02772,0.03035,0.03136,0.03399,0.03369
New Caledonia,,0.00287,0.0028,0.00427,0.00292,0.00414,0.005,0.00416,0.00265,0.00544,0.00538,0.00474,0.00355,0.00354,0.00353,0.00388,0.00433,0.00403,0.00368,0.00401,0.00478,0.00454,0.00382,0.00331,0.00329,0.00334,0.00356,0.00312,0.00421,0.00476,0.00422,0.00285,0.00418,0.00409
New Zealand,,0.33037,0.34695,0.37548,0.4061,0.43893,0.46312,0.5355,0.51985,0.56091,0.5774,0.59022,0.61233,0.59702,0.61376,0.63249,0.63448,0.6557,0.6944,0.64686,0.67495,0.68323,0.68203,0.71078,0.64394,0.64865,0.61119,0.62842,0.66545,0.68881,0.70336,0.75038,0.71524,0.68903
Niue,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,,0.42704,0.4611,0.513,0.52024,0.54458,0.5919,0.6478,0.68987,0.74189,0.77732,0.81844,0.88798,0.93657,0.94407,1.0149,1.03809,1.05649,1.06969,1.06017,1.09577,1.14589,1.12375,1.14273,1.24964,1.31899,1.48741,1.64768,1.64186,1.64432,1.66047,1.7444,1.71173,1.80932
Papua New Guinea,,0.00324,0.00321,0.00315,0.00401,0.00424,0.00435,0.00472,0.00451,0.00454,0.00469,0.00473,0.00516,0.11569,0.26526,0.23172,0.21724,0.22658,0.17497,0.17463,0.21107,0.15724,0.15173,0.12631,0.11834,0.10809,0.09795,0.10747,0.10335,0.09524,0.08713,0.07839,0.07602,0.07025
Philippines,,0.09641,0.07788,0.10444,0.1226,0.15172,0.15421,0.15275,0.13897,0.15442,0.15797,0.15708,0.14789,0.15692,0.16636,0.17134,0.15873,0.16742,0.15895,0.16421,0.20989,0.22722,0.23032,0.29921,0.35431,0.39705,0.39895,0.38286,0.41164,0.43434,0.45673,0.48255,0.49124,0.50155
Samoa,,0.00007,0.00007,0.00013,0.00013,0.00017,0.00018,0.00021,0.00019,0.00019,0.00021,0.00021,0.00021,0.00026,0.00026,0.00026,0.00027,0.00031,0.00034,0.00039,0.00044,0.00036,0.0005,0.00063,0.00055,0.0005,0.0005,0.00051,0.00052,0.00052,0.00053,0.00052,0.00054,0.00035
Singapore,,0,0,0,0,0,0,0,0,0,0,0.00177,0.00511,0.00507,0.00505,0.00505,0.00505,0.00507,0.005,0.005,0.00501,0.005,0.00978,0.00962,0.01014,0.0096,0.00918,0.00946,0.00963,0.01033,0.01038,0.01145,0.01141,0.00607
Solomon Islands,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,,0.01521,0.01626,0.01663,0.01267,0.0216,0.02476,0.02734,0.02244,0.02653,0.02893,0.03239,0.0322,0.02969,0.03874,0.04176,0.04544,0.03328,0.03486,0.03952,0.04224,0.0324,0.03193,0.02726,0.03318,0.02951,0.03434,0.03837,0.03881,0.04049,0.03793,0.05511,0.0455,0.03277
Taiwan,,0.23774,0.29162,0.30515,0.36043,0.4084,0.4564,0.42368,0.47765,0.41419,0.40858,0.49706,0.42748,0.43898,0.41371,0.4316,0.43531,0.4566,0.44326,0.45769,0.46424,0.46456,0.44403,0.46711,0.46096,0.46875,0.47923,0.46823,0.48018,0.47909,0.48076,0.4871,0.49776,0.49857
Thailand,,0.02982,0.09129,0.1316,0.15172,0.19852,0.32974,0.33594,0.34759,0.42001,0.44775,0.51678,0.57088,0.59183,0.65407,0.72879,0.8079,0.97443,1.1298,1.12288,1.16594,1.27243,1.30818,1.40481,1.56048,1.59492,1.73512,1.81896,1.93058,2.07455,2.16374,2.35386,2.45572,2.62417
Timor-Leste (East Timor),,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0.10126,0.1837,0.1963,0.15269,0.19509,0.18728,0.17022,0.16292,0.15508
Tonga,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U.S. Pacific Islands,,0,0,0,0,0,0.00017,0.00031,0.00031,0.00031,0.00031,0.00031,0.00031,0.00031,0.00031,0.00031,0.00031,0.00031,0.00031,0.00031,0.00026,0.00026,0.00026,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00018,0.00017,0.00017
Vanuatu,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vietnam,,0.15222,0.17521,0.18523,0.18637,0.15192,0.1677,0.18443,0.20004,0.21538,0.24878,0.29156,0.38072,0.45025,0.5446,0.59624,0.74686,0.81285,0.81236,0.95008,1.03766,1.15634,1.32039,1.38335,1.45353,1.81187,1.99978,2.09286,2.14254,2.10457,2.31552,2.32687,2.40824,2.57557
Wake Island,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
World,,287.33078,282.40623,280.8345,283.55722,299.58107,306.81455,316.77038,324.0093,336.85774,343.50843,349.50582,346.83687,346.86192,348.03795,354.0085,362.98268,372.0406,377.05731,381.62995,383.22214,395.93006,401.53582,402.52395,417.49908,437.8248,452.80372,463.68589,471.41846,483.56034,480.93012,505.36785,518.54556,537.26634
