Locality,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Zimbabwe,,6.902,7.036,7.174,6.95,7.106,7.145,7.851,8.13,8.308,9.24,9.948,9.418,8.3,8.773,8.2,8.49,8.793,9.559,9.013,9.676,10.411,10.074,10.176,10.28,9.979,10.432,10.202,8.995,7.456,7.051,6.771,6.552,6.831
Asia & Oceania,,1162.83359,1191.65595,1246.163,1323.10441,1420.95274,1494.34219,1579.90327,1711.65414,1850.47672,1973.16827,2125.36131,2253.45236,2370.91707,2509.13771,2740.7489,2885.60386,3010.55501,3178.9556,3275.8809,3373.80574,3586.71101,3775.12728,4016.45288,4314.87432,4723.83246,5050.38956,5509.9774,6017.47562,6196.87091,6483.45191,7232.16748,7837.50582,8108.10442
Afghanistan,,0.87606,0.92256,0.88536,0.93,0.94767,0.96162,1.05555,1.13274,1.0044,1.01277,1.02114,1.04477,0.76805,0.72961,0.75017,0.68544,0.62057,0.56407,0.5278,0.52315,0.53431,0.65056,0.73891,0.97327,0.93142,0.97362,1.21041,1.48878,1.42905,2.02743,2.44257,3.0338,3.89321
American Samoa,,0.0651,0.06231,0.06231,0.06603,0.06417,0.07719,0.06975,0.07533,0.08463,0.0837,0.08742,0.09486,0.09486,0.10695,0.11346,0.11997,0.12462,0.13113,0.13671,0.14136,0.14787,0.14973,0.15624,0.16461,0.16461,0.16554,0.16833,0.17112,0.17391,0.16554,0.14787,0.14415,0.14601
Australia,,78.227,81.717,88.356,89.591,95.546,99.889,106.969,111.642,120.921,128.119,135.404,137.996,140.1334,143.988,147.502,152.334,156.54566,161.721,172.088,176.177,182.96956,193.37082,199.56076,200.58156,205.16246,200.1373,204.13084,214.77298,214.64306,221.187,223.462,226.894,222.6
Bangladesh,,1.834,2.231,2.565,2.676,2.989,3.135,3.58,3.765,4.121,5.019,5.022,5.49,6.65,7.513,8.237,8.616,8.989,9.38802,10.16605,11.3391,12.456,13.98606,15.22806,16.31784,21.23052,23.4765,27.469,28.244,28.555,31.9542,36.022,37.9758,41.5238
Bhutan,,0.01988,0.0246,0.02746,0.02446,0.0276,0.03123,0.03772,0.0431,0.03876,0.04469,0.04764,0.05673,0.05065,0.07565,0.09087,0.12488,0.24529,0.38853,0.31412,0.29419,0.28949,0.40262,0.516,0.555,0.597,0.595,0.721,0.924,1.134,1.43,1.815,1.512,1.642
Brunei,,0.424,0.459,0.51,0.653,0.749,0.819,0.867,0.892,0.998,1.038,1.11,1.178,1.237,1.39,1.515,1.779,1.953,2.234,2.324,2.26,2.36142,2.11726,2.19894,2.60754,2.94616,2.89416,2.92412,3.0263,3.05362,3.17728,3.196,3.233,3.451
Burma (Myanmar),,1.11,1.022,1.102,1.139,1.246,1.514,1.538,1.571,1.417,1.546,1.734,1.614,1.771,2.055,2.207,2.349,2.407,2.719,2.759,2.919,3.30344,3.03898,3.61858,4.029,3.92994,3.45286,4.15166,4.2362,4.50694,4.83752,6.09272,7.656,7.765
Cambodia,,0.08928,0.09579,0.09951,0.09393,0.08928,0.09858,0.10695,0.11625,0.12555,0.13299,0.14229,0.14694,0.15438,0.15996,0.16647,0.206,0.238,0.25,0.275,0.284,0.38218,0.38652,0.59712,0.64116,0.61662,0.8317,1.02134,1.29056,1.50598,1.73112,2.0083,2.3392,3.004
China,,261.492,268.754,285.858,307.606,330.13,351.318,385.299,425.192,466.479,498.708,549.342,597.204,666.142,738.807,818.535,876.577,920.966,983.495,1017.457,1076.767,1178.033,1314.783,1459.429,1676.829,1955.39,2193.318,2522.011,2870.764,3054.078,3270.307,3781.543,4264.313,4467.923
Cook Islands,,0.0093,0.01023,0.0093,0.00837,0.0093,0.01023,0.01116,0.01209,0.01209,0.01302,0.01395,0.01395,0.01404,0.01404,0.01404,0.01776,0.01776,0.01776,0.01776,0.01962,0.02241,0.02241,0.02427,0.0252,0.02523,0.02523,0.02802,0.02895,0.02988,0.02895,0.02988,0.02988,0.02895
Fiji,,0.2697,0.27621,0.28179,0.28923,0.35247,0.35991,0.38316,0.39339,0.38502,0.39618,0.44454,0.44919,0.44733,0.45663,0.49197,0.51429,0.51522,0.52082,0.5171,0.55795,0.51903,0.57111,0.58041,0.60366,0.62226,0.65574,0.70317,0.73851,0.74874,0.75339,0.80826,0.77757,0.77757
French Polynesia,,0.22227,0.24366,0.25296,0.20088,0.17856,0.19344,0.19809,0.19809,0.22599,0.23994,0.25761,0.26691,0.28086,0.28644,0.2976,0.31155,0.31341,0.31899,0.3162,0.32271,0.36177,0.43896,0.48546,0.53196,0.56916,0.55893,0.58311,0.61008,0.63612,0.64914,0.72447,0.70215,0.65286
Guam,,1.00161,0.97092,0.9579,0.85281,0.8742,0.88425,0.9223,0.98753,1.07814,1.15198,1.19639,1.29593,1.33157,1.46873,1.55205,1.50537,1.61353,1.62328,1.64238,1.68702,1.72028,1.7205,1.51869,1.56612,1.65075,1.66749,1.66413,1.64366,1.6408,1.63215,1.63494,1.61262,1.56612
Hawaiian Trade Zone,,0,0,0,0,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
Hong Kong,,10.13,10.724,11.526,13.055,13.971,14.774,16.382,20.033,21.387,20.746,22.099,23.409,24.053,25.469,23.079,26.51,29.75,30.508,32.224,32.329,34.422,35.362,36.03,36.327,36.997,37.74,38.018,38.518,38.6511,39.168,39.566,39.724,40.786
India,,97.898,107.442,113.695,117.213,130.42,140.645,154.717,166.86,185.924,202.681,219.879,240.203,255.687,275.67488,297.98,318.336,323.097,344.504,360.501,365.536,383.925,391.97998,414.963,442.127,470.993,497.124,547.119,593.32,621.293,669.178,725.492,802.98,864.709
Indonesia,,11.299,13.363,15.472,15.553,17.132,23.126,26.952,28.869,32.282,32.563,38.497,40.544,43.803,47.548,51.31,50.082,56.852,64.216,66.045,71.008,77.66996,82.9794,85.0239,88.86252,99.59422,106.775,111.956,120.61502,127.3824,133.4681,145.0832,156.8312,167.486
Japan,,521.374,522.127,528.94,560.357,593.94,609.764,614.442,663.17,695.604,731.602,772.584,797.667,805.673,813.416,866.555,890.385,910.51003,937.534,943.324,949.515,942.329,926.262,940.525,932.085,961.344,969.785,988.304,1026.852,961.606,935.114,994.801,983.158,921.04
Kiribati,,0.00465,0.00465,0.00465,0.00465,0.00558,0.00558,0.00558,0.00651,0.00651,0.00651,0.00651,0.00651,0.00651,0.00651,0.00651,0.00651,0.00651,0.0093,0.0093,0.01116,0.01209,0.01023,0.01209,0.01488,0.01767,0.01953,0.02046,0.02046,0.01953,0.01953,0.02139,0.02325,0.02418
"Korea, North",,20.2,20.768,22.733,22.887,25.827,28.608,30.08,30.698,32.428,32.566,32.885,32.837,23.968,23.419,23.23,23.084,21.082,19.025,18.174,15.147,15.68,16.325,15.99558,17.00626,17.80756,18.57414,18.17504,17.49342,18.84872,17.14626,17.6101,15.693,15.716
"Korea, South",,32.064,34.657,36.97,41.587,46.327,50.146,55.935,63.546,73.367,81.014,94.492,107.473,118.985,126.06542,163.29574,180.03793,199.95062,218.27624,212.458,212.019,259.54233,279.25456,296.4001,312.89178,332.92648,350.19378,364.47828,387.01324,402.96336,409.23482,450.2353,472.299,482.38
Laos,,0.17324,0.32827,0.36584,0.31073,0.22154,0.23635,0.23001,0.26017,0.23425,0.29407,0.29187,0.21774,0.23814,0.28851,0.21477,0.33589,0.41297,0.434,0.501,0.553,0.54,0.71,0.766,0.884,0.903,1.03013,1.12829,1.60574,1.93103,2.34611,2.50657,2.39906,2.87379
Macau,,0.22785,0.25668,0.29481,0.35154,0.39514,0.43481,0.4884,0.57661,0.62955,0.70021,0.77999,0.87748,0.98076,1.14067,1.23647,1.45928,1.3737,1.40032,1.4082,1.43415,1.39177,1.50309,1.59769,1.68192,1.8405,2.118,2.399,2.959,3.2975,3.4359,3.639,3.856,4.215
Malaysia,,9.363,10.005,10.504,11.581,12.634,13.699,13.766,14.834,16.679,19.335,22.35,24.252,25.996,28.735,34.034,39.216,43.372,50.614,52.391,56.361,60.32766,60.78044,64.04936,68.32322,71.09982,69.12614,75.25278,81.92351,84.00561,103.08701,110.10801,114.22101,118.548
Maldives,,0.00372,0.00465,0.00558,0.00651,0.00837,0.01209,0.01395,0.01674,0.01767,0.0186,0.02139,0.02418,0.02604,0.03534,0.03999,0.05022,0.05487,0.06231,0.07161,0.08091,0.09114,0.10137,0.10974,0.12369,0.1395,0.16183,0.1851,0.21393,0.24462,0.26043,0.22329,0.24664,0.2671
Mongolia,,1.65838,1.82352,2.09553,2.23966,2.39604,2.498,2.722,2.786,2.899,3.233,2.984,2.779,2.584,2.186,2.18,2.35,2.37,2.344,2.343,2.305,2.4,2.46738,2.55332,2.69251,2.87001,3.04569,3.20947,3.35943,3.6447,3.5766,3.95054,4.0624,4.2044
Nauru,,0.02232,0.02232,0.02232,0.02325,0.02418,0.02418,0.02511,0.02511,0.02511,0.02511,0.02511,0.02511,0.02604,0.02604,0.02604,0.0279,0.0279,0.0279,0.0279,0.02883,0.02883,0.02604,0.02604,0.02697,0.02697,0.0279,0.02883,0.02976,0.03069,0.03255,0.02511,0.02325,0.02325
Nepal,,0.2,0.232,0.218,0.321,0.336,0.337,0.377,0.455,0.497,0.509,0.768,0.72,0.737,0.751,0.797,0.984,0.92,0.825,1.073,1.341,1.428,1.441,1.757,1.746,1.865,1.952,2.154,2.28346,2.19746,2.57422,2.73882,3.097,3.239
New Caledonia,,1.23132,1.09368,0.85374,0.65565,0.81654,0.99975,0.9858,0.88629,1.05648,1.06671,1.02114,1.03602,1.03974,1.03974,1.13646,1.46475,1.31595,1.3485,1.40895,1.43778,1.45917,1.52892,1.54473,1.55217,1.48245,1.6647,1.65354,1.70655,1.65726,1.70562,1.85535,2.3157,2.7156
New Zealand,,20.2174,20.0679,21.4884,22.4082,23.9923,24.0015,25.3135,25.601,26.507,27.146,28.395,29.816,27.975,30.278,31.314,31.521,32.65186,33.47,35.012,32.987,35.22392,35.41374,36.57494,36.73144,38.44062,38.75884,39.35628,39.5277,39.48804,39.43072,40.761,40.502,40.301
Niue,,0.00186,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279,0.00279
Pakistan,,10.157,11.417,15.41,16.977,19.074,21.82,23.855,26.011,29.904,31.801,30.54,31.409,35.409,33.57324,39.864,38.85258,38.402,42.557,40.043,44.938,46.854,49.98,52.402,57.185,60.215,67.265,72.574,72.23,68.559,72.259,74.621,73.933,76.862
Papua New Guinea,,1.10577,1.08624,1.1532,1.27224,1.31688,1.37082,1.48614,1.5903,1.54566,1.57263,1.58565,1.58565,1.58565,1.58565,1.5903,1.41639,1.58286,1.45452,1.93905,1.75119,1.95486,2.39196,2.56494,2.86812,2.94345,3.09039,3.01599,3.09411,3.03273,3.09783,3.15177,3.08481,3.1155
Philippines,,16.765,15.349,15.988,16.865,16.944,18.07,17.677,16.446,18.356,20.858,21.459,20.698,19.03,19.884,24.575,26.485,29.12,31.569,34.025,33.741,37.315,39.495,40.555,43.864,46.419,47.371,47.62002,49.472,50.63011,51.81669,56.842,58.334,61.31
Samoa,,0.03441,0.03441,0.03906,0.03534,0.03627,0.0372,0.03999,0.04092,0.04092,0.04464,0.04464,0.04464,0.05394,0.05394,0.05766,0.06138,0.06882,0.07161,0.08184,0.08835,0.08184,0.09765,0.11253,0.1023,0.09486,0.09765,0.1023,0.10528,0.10714,0.109,0.10807,0.10714,0.0904
Singapore,,6.07,6.514,6.893,7.593,8.242,8.746,9.398,10.541,11.644,12.369,14.035,15.191,16.348,17.576,19.215,20.546,21.613,24.133,25.495,26.483,27.853,30.063,31.256,32.256,33.392,34.915,36.087,37.451,38.272,39.083,42.556,43.293,44.005
Solomon Islands,,0.0186,0.02232,0.02232,0.02232,0.02418,0.02511,0.02604,0.02604,0.02604,0.02604,0.0279,0.0279,0.0279,0.0279,0.0279,0.03069,0.03534,0.03906,0.04371,0.04836,0.05394,0.05487,0.0558,0.05487,0.05487,0.0651,0.06603,0.0744,0.0744,0.07347,0.07626,0.07905,0.07905
Sri Lanka,,1.398,1.5,1.686,1.744,1.854,2.044,2.215,2.23,2.344,2.336,2.593,2.718,2.577,3.223,3.553,3.87,3.646,4.109,4.481,4.746,4.985,5.25,5.489,5.975,6.524,7.434,6.863,7.9449,8.123,8.153,8.922,9.75,10.168
Taiwan,,39.227,38.709,40.069,44.374,48.276,48.242,54.327,59.606,65.765,73.179,76.078,83.451,89.274,96.885,103.687,102.292,108.047,115.757,141.334,148.623,163.4831,167.6133,177.4433,186.8715,192.0386,201.2619,208.36061,215.75277,212.77591,203.7168,220.08029,224.83952,224.33601
Thailand,,12.916,13.633,14.861,17.422,19.343,20.955,22.981,25.828,29.21,33.929,39.609,42.653,48.591,55.114,60.807,69.686,76.234,75.962,75.2374,78.3153,82.1143,86.5343,94.0233,102.6223,110.2133,116.1198,122.5519,126.682,129.305,129.568,141.149,139.683,155.866
Timor-Leste (East Timor),,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0
Tonga,,0.00837,0.01116,0.01116,0.01116,0.01116,0.01116,0.01116,0.01488,0.0186,0.01953,0.02139,0.02232,0.02325,0.02325,0.02511,0.02604,0.02976,0.03162,0.03255,0.03069,0.0279,0.03441,0.03534,0.03906,0.04092,0.04185,0.04278,0.04464,0.0465,0.04743,0.04557,0.04464,0.04464
U.S. Pacific Islands,,0.12183,0.12648,0.12648,0.12927,0.1302,0.14415,0.14787,0.14694,0.15624,0.17484,0.17763,0.17949,0.17205,0.1767,0.18042,0.18321,0.18507,0.18414,0.18693,0.32457,0.34038,0.34689,0.34689,0.34596,0.35154,0.35619,0.37572,0.38316,0.38316,0.38595,0.38874,0.39804,0.3999
Vanuatu,,0.01767,0.0186,0.01953,0.02139,0.02232,0.02325,0.02325,0.02232,0.02232,0.02232,0.02232,0.02325,0.02511,0.02511,0.02511,0.02604,0.0279,0.03069,0.03255,0.03255,0.03627,0.04042,0.03906,0.03813,0.0372,0.03813,0.03906,0.04185,0.04836,0.04836,0.04929,0.05115,0.04929
Vietnam,,3.285,3.523,3.725,3.95,4.026,4.248,4.24,4.504,5.007,5.822,6.263,6.708,6.944,7.857,9.231,11.135,13.264,15.084,17.433,19.295,22.037,25.439,29.546,34.147,39.321,45.482,52.052,58.81636,66.1147,75.432,85.631,92.251,108.274
Wake Island,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
World,,7323.3596,7410.01216,7569.1364,7870.7065,8360.68211,8658.17286,8884.5472,9274.42778,9693.9613,10127.84876,10394.74131,10599.83555,10664.30622,10871.43924,11121.61379,11486.17365,11816.97175,12131.85978,12442.67341,12706.77337,13245.90489,13506.0802,13949.94264,14472.25499,15135.92742,15719.68741,16400.82389,17181.20491,17453.36052,17388.14471,18679.86644,19396.64421,19710.36247
